source_row,set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link,flag_xsec_systematic_missing,flag_xsec_diff_systematic_missing,xsec_total_err_recomputed,xsec_diff_total_err_recomputed,xsec_systematic_ratio,xsec_diff_systematic_ratio,flag_bad_kinematics,flag_xsec_nonpositive_or_missing,flag_xsec_error_nonpositive_or_missing,flag_xsec_systematic_anomaly,flag_xsec_diff_missing,flag_xsec_diff_error_nonpositive_or_missing,flag_xsec_diff_systematic_anomaly,flag_exact_duplicate,phi_centered_rad,local_xsec_prediction,local_xsec_pull,local_xsec_diff_prediction,local_xsec_diff_pull,local_xsec_multiplicative_ratio,flag_local_xsec_catastrophic_outlier,flag_local_xsec_diff_catastrophic_outlier,exclude_reason,common_valid
3374,181,7,5.88,1.427,0.155,-0.446,157.4,0.061281143,0.010136049,-0.015476785,0.006846713,0.0664119,0.00738954,0.00693788,0.00693788,-0.0142477,0.0062627,0.00276696,0.00276696,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.010136048554836347,0.006846713001988618,0.10446742225414421,0.19420397678221749,False,False,False,False,False,False,False,False,2.7471482426390743,0.06829089949218106,-0.18537790954883637,0.007650300449115742,-3.1983231139899537,1.0282931145198535,False,False,,True
3375,181,8,5.88,1.427,0.155,-0.446,172.5,0.074125853,0.009183462,0.007823553,0.006963057,0.0659137,0.00770858,0.00499137,0.00499137,0.0131595,0.0064342,0.00266181,0.00266181,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009183462315123856,0.006963056951950056,0.07572583544847278,0.20227288270830962,False,False,False,False,False,False,False,False,3.0106929596902186,0.07412839590651248,-0.8945096767026566,0.004239433440347442,1.2810560966551374,1.1246280501096504,False,False,,True
3376,181,9,5.88,1.427,0.155,-0.446,187.5,0.083071245,0.014352348,-0.01256471,0.011918718,0.0868681,0.0118706,0.00806714,0.00806714,-0.0169241,0.00967181,0.00696505,0.00696505,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01435234796608555,0.011918717639855388,0.09286654134256418,0.4115462565217648,False,False,False,False,False,False,False,False,-3.0106929596902186,0.07412839590651248,0.8876390207087591,-0.004239433440347442,-1.0642643733110926,1.171859972655476,False,False,,True
3377,181,10,5.88,1.427,0.155,-0.446,202.6,0.057736065,0.01077497,-0.026436489,0.007849493,0.0786564,0.00885618,0.00613743,0.00613743,-0.00771619,0.00721821,0.00308415,0.00308415,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.010774969661084897,0.00784949277511611,0.07802836132851236,0.3996985558935174,False,False,False,False,False,False,False,False,-2.7471482426390743,0.06829089949218106,0.9619981154336976,-0.007650300449115742,-0.008394115743776083,1.1517845069386696,False,False,,True
3378,181,11,5.88,1.427,0.155,-0.446,217.7,0.062257915,0.008757188,-0.015389207,0.005681122,0.0592269,0.00605579,0.0063258,0.0063258,-0.0181844,0.00513379,0.00243297,0.00243297,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.00875718779997894,0.005681121613290812,0.10680619785941861,0.1337943512021293,False,False,False,False,False,False,False,False,-2.483603525587931,0.07072855290724989,-1.31339571218029,-0.004833500217818456,-2.3500464681036783,1.1941964362012851,False,False,,True
3379,181,12,5.88,1.427,0.155,-0.446,232.8,0.117731056,0.013451209,0.000195345,0.009982205,0.0899648,0.00986578,0.00914338,0.00914338,-0.00138279,0.00807217,0.00587235,0.00587235,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.013451208601192682,0.00998220531903647,0.10163286085224443,0.7274809623682356,False,False,False,False,False,False,False,False,-2.220058808536787,0.09126888785763085,-0.096949493260793,-0.006753796320326478,0.5380580892364287,1.0144955344493718,False,False,,True
3380,181,13,5.88,1.427,0.155,-0.446,247.8,0.124758291,0.016706878,-0.016587534,0.010039942,0.111063,0.0118468,0.0117802,0.0117802,-0.014625,0.00976563,0.00233086,0.00233086,-3.19844,0.48376,1.61872,138.55372,3.31717,1.53834,0,0,0.025493981,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.016706878292487796,0.010039942113204638,0.10606772732593213,0.15937504273504274,False,False,False,False,False,False,False,False,-1.9582594207376376,0.1225793897204085,-0.68932026191792,-0.018176241537618692,0.35371135586011604,1.1036924062956024,False,False,,True
3381,181,14,5.88,1.427,0.155,-0.447,262.9,0.166331815,0.018355703,-0.029442465,0.013492363,0.160876,0.0152929,0.0101518,0.0101518,-0.0519377,0.0127057,0.00453972,0.00453972,-3.19662,0.48129,1.61701,138.23996,3.30931,1.53582,0,0,0.025428591,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.018355703027942025,0.01349236340188034,0.06310325965339765,0.08740702803551177,False,False,False,False,False,False,False,False,-1.6947147036864945,0.15403952705355797,0.37244408105944926,-0.029252279053653997,-1.681352648949886,1.0443812901610965,False,False,,True
3382,181,15,5.88,1.426,0.156,-0.447,278.0,0.169919859,0.022531687,-0.037451562,0.014517412,0.217777,0.017132,0.0146346,0.0146346,-0.0434562,0.0135963,0.0050888,0.0050888,-3.1914,0.48256,1.61701,137.27936,3.29537,1.53381,0,0,0.02558333,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.022531687490287985,0.01451741227388683,0.06719993387731486,0.1171018174621803,False,False,False,False,False,False,False,False,-1.4311699866353502,0.19791840622298576,0.881362915475108,-0.03233025358805055,-0.7663863367690004,1.100337276133077,False,False,,True
3383,181,16,5.88,1.426,0.156,-0.447,293.1,0.389947705,0.032131547,-0.034125495,0.019128194,0.321328,0.0220352,0.0233856,0.0233856,-0.0395203,0.0171941,0.00838157,0.00838157,-3.1914,0.48256,1.61701,137.27936,3.29537,1.53381,0,0,0.02558333,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.03213154721453668,0.019128193601981865,0.07277797141861275,0.2120826511944494,False,False,False,False,False,False,False,False,-1.167625269584206,0.2986558218443169,0.7056049310139029,-0.03873813308386392,-0.04089078835207128,1.075914067288806,False,False,,True
3384,181,17,5.88,1.426,0.156,-0.446,308.3,0.595516984,0.05607264,-0.073785493,0.043870089,0.502965,0.029428,0.0477298,0.0477298,-0.0461819,0.0220897,0.0379029,0.0379029,-3.19322,0.48502,1.61872,137.59094,3.30319,1.53632,0,0,0.025648957,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.05607264031628973,0.04387008860829894,0.09489686161064886,0.82073063256384,False,False,False,False,False,False,False,False,-0.9023352232810682,0.5025084724247808,0.008141717112731778,-0.06317643822243248,0.3873832664021018,1.0009084972697402,False,False,,True
3385,182,0,5.88,1.426,0.156,-0.602,36.7,0.384538979,0.031797217,0.052008879,0.015677377,0.385558,0.0203532,0.0244297,0.0244297,0.0514833,0.0151793,0.00392033,0.00392033,-2.87979,0.18566,1.38191,101.13269,2.31052,1.19124,0,0,0.017823767,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0317972167387336,0.01567737655983615,0.06336193257564361,0.07614760514574628,False,False,False,False,False,False,False,False,0.6405358354819187,0.33817103061036874,1.4902867058772193,0.0076441863451578084,2.796329697607287,1.1401272288288622,False,False,,True
3386,182,1,5.88,1.426,0.156,-0.603,51.8,0.162080282,0.01715768,0.01256743,0.011451313,0.200129,0.0119956,0.0122675,0.0122675,0.0259446,0.00914795,0.00688822,0.00688822,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017785888,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01715767978515743,0.011451312761902017,0.06129796281398498,0.26549725183660566,False,False,False,False,False,False,False,False,0.9040805525330629,0.22462618668642773,-1.4277680311774714,0.026382506497821135,-0.03824072461613552,1.122406980929439,False,False,,True
3387,182,2,5.88,1.426,0.156,-0.604,66.9,0.122617157,0.015110055,0.042129648,0.010704672,0.139191,0.0120302,0.00914265,0.00914265,0.0333297,0.00944394,0.00504004,0.00504004,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017748112,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.015110054965568458,0.010704672154026951,0.06568420372006811,0.1512176827274173,False,False,False,False,False,False,False,False,1.1676252695842066,0.13944239304209796,-0.016637467082072588,0.030546419054262964,0.2600061828787536,1.0018061012716193,False,False,,True
3388,182,3,5.88,1.427,0.156,-0.604,82.0,0.100406187,0.011924497,0.031759661,0.009208412,0.0900062,0.0097928,0.00680402,0.00680402,0.0287758,0.0082449,0.00410079,0.00410079,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011924496635095337,0.009208412166823334,0.07559501456566325,0.14250828821440237,False,False,False,False,False,False,False,False,1.4311699866353502,0.0903139643212639,-0.02580941826576697,0.018950571287217378,1.0669840288189527,1.0034193680131358,False,False,,True
3389,182,4,5.88,1.427,0.156,-0.604,97.1,0.083073928,0.009050603,0.001247876,0.006385305,0.0756153,0.00753639,0.00501161,0.00501161,0.00229602,0.00599887,0.00218762,0.00218762,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009050602688451193,0.006385305203457388,0.06627772421718885,0.36467201322915815,False,False,False,False,False,False,False,False,1.6947147036864945,0.0665811109532346,0.9981864587087949,0.006216871232605303,-0.6140428856058937,1.1356869676312678,False,False,,True
3390,182,5,5.88,1.427,0.156,-0.604,112.2,0.057061863,0.007061768,-0.003209168,0.005303834,0.0485741,0.00534508,0.00461505,0.00461505,-0.00325578,0.00453815,0.00274515,0.00274515,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.007061767959151589,0.005303833891158357,0.09501050971608326,0.6049050824675253,False,False,False,False,False,False,False,False,1.9582594207376376,0.05364821385355207,-0.7185330759808312,0.0031355838848030042,-1.2050460131222418,1.1044613045543215,False,False,,True
3391,182,6,5.88,1.427,0.156,-0.603,127.2,0.060318162,0.01113406,0.001671328,0.008237699,0.0596739,0.00826087,0.00746494,0.00746494,0.0038592,0.00681501,0.00462767,0.00462767,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.01774601,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011134060461507294,0.008237699371122984,0.1250955610409241,0.6790408231242508,False,False,False,False,False,False,False,False,2.220058808536787,0.043860986852990176,1.4202287837108731,0.006131025930199847,-0.2757840299639565,1.360523423697928,False,False,,True
3392,182,7,5.88,1.428,0.156,-0.603,142.3,0.058835914,0.014392588,0.008486365,0.009487527,0.0489849,0.00841074,0.0116793,0.0116793,0.0124825,0.00704505,0.00635456,0.00635456,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01439258822580567,0.009487526669058697,0.23842653552421259,0.5090775085119167,False,False,False,False,False,False,False,False,2.483603525587931,0.036760223192819394,0.8493730672612423,0.006757850303297599,0.6033869412322159,1.3325517569101302,False,False,,True
3393,182,8,5.88,1.428,0.156,-0.603,157.4,0.028356118,0.004488404,-0.00631153,0.004044467,0.0239735,0.0034767,0.00283872,0.00283872,-0.00173259,0.00316575,0.00251709,0.00251709,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0044884044078491855,0.004044467224567409,0.1184107451978226,0.7951006870409855,False,False,False,False,False,False,False,False,2.7471482426390743,0.03362230316408769,-2.1497178701665463,0.0036077000533071514,-1.3203939497564705,1.402477867816034,False,False,,True
3394,182,9,5.88,1.428,0.156,-0.603,172.5,0.029721111,0.006616327,0.005311281,0.005910478,0.0369919,0.00580484,0.00317484,0.00317484,0.00124826,0.00495611,0.00322036,0.00322036,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006616326507299954,0.005910477549377884,0.08582527526296296,0.6497757313699656,False,False,False,False,False,False,False,False,3.0106929596902186,0.03318979442835289,0.5746550699171445,0.0007851713094585425,0.0783504694286844,1.1145564664419585,False,False,,True
3395,182,10,5.88,1.428,0.156,-0.603,187.5,0.04338059,0.009407844,-0.005409648,0.007436775,0.0442136,0.00864085,0.00372065,0.00372065,-0.00203416,0.00717349,0.00196129,0.00196129,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009407843809555939,0.0074367746533157775,0.08415170897642354,0.27340806218451547,False,False,False,False,False,False,False,False,-3.0106929596902186,0.03318979442835289,1.1717674947419696,-0.0007851713094585425,-0.16794763170409913,1.332144436611209,False,False,,True
3396,182,11,5.88,1.428,0.156,-0.603,202.6,0.037684316,0.006466789,-0.01156667,0.004666655,0.0319285,0.00527373,0.00374261,0.00374261,-0.00873279,0.00449384,0.0012582,0.0012582,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006466788826380524,0.004666654603203455,0.11721847252454703,0.14407766590058846,False,False,False,False,False,False,False,False,-2.7471482426390743,0.03362230316408769,-0.2619233764334491,-0.0036077000533071514,-1.098236398977267,1.0530498822082994,False,False,,True
3397,182,12,5.88,1.428,0.156,-0.603,217.7,0.037575312,0.00678811,0.002464778,0.005306296,0.0389343,0.00545653,0.00403791,0.00403791,-0.00495994,0.00470612,0.00245137,0.00245137,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017706253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006788109958523064,0.005306296291322225,0.10371086676786277,0.4942338012153373,False,False,False,False,False,False,False,False,-2.483603525587931,0.036760223192819394,0.3202771935729858,-0.006757850303297599,0.3388258409613977,1.0591421003016457,False,False,,True
3398,182,13,5.88,1.427,0.156,-0.603,232.8,0.064116902,0.009180244,-0.005433756,0.006602427,0.0499872,0.00635881,0.00662136,0.00662136,-0.0158154,0.00555526,0.00356807,0.00356807,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.01774601,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009180243616903639,0.006602426613942786,0.1324611100441713,0.22560731944813284,False,False,False,False,False,False,False,False,-2.220058808536787,0.043860986852990176,0.6673257707158874,-0.006131025930199847,-1.4667901115854909,1.1396733996784703,False,False,,True
3399,182,14,5.88,1.427,0.156,-0.604,247.8,0.046823751,0.008689206,0.003260453,0.007120535,0.0492752,0.00757416,0.00425845,0.00425845,-0.00550281,0.00680853,0.00208469,0.00208469,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.008689205723660822,0.007120534611740891,0.08642176997759524,0.3061879730279517,False,False,False,False,False,False,False,False,-1.9582594207376376,0.05364821385355207,-0.5032696880043128,-0.0031355838848030042,-0.332450615617222,1.088746749958439,False,False,,True
3400,182,15,5.88,1.427,0.156,-0.604,262.9,0.047825613,0.00809375,-0.012849934,0.005540796,0.0555062,0.00610488,0.00531406,0.00531406,-0.00782497,0.00526897,0.00171417,0.00171417,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.008093750274007718,0.005540796301056375,0.09573813375803063,0.21906409864830154,False,False,False,False,False,False,False,False,-1.6947147036864945,0.0665811109532346,-1.3683287200990855,-0.006216871232605303,-0.2902288191118138,1.1995256557507918,False,False,,True
3401,182,16,5.88,1.427,0.156,-0.604,278.0,0.073639611,0.011314992,-0.009619499,0.007073481,0.100235,0.00844004,0.00753623,0.00753623,-0.0214525,0.00685806,0.00173238,0.00173238,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017708316,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01131499172843268,0.0070734805738052325,0.07518561380755225,0.08075422444936488,False,False,False,False,False,False,False,False,-1.4311699866353502,0.0903139643212639,0.8768045012181672,-0.018950571287217378,-0.35370546178466283,1.1098505170633979,False,False,,True
3402,182,17,5.88,1.426,0.156,-0.604,293.1,0.15263597,0.018727323,-0.018565091,0.013380671,0.168816,0.015084,0.0110989,0.0110989,-0.016872,0.0116785,0.00653108,0.00653108,-2.87558,0.18275,1.37922,100.78405,2.3003,1.18736,0,0,0.017748112,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.018727323279369105,0.013380671441164676,0.0657455454459293,0.3870957799905168,False,False,False,False,False,False,False,False,-1.167625269584206,0.1394423930420979,1.5684893414672574,-0.030546419054263006,1.0219531295114708,1.2106504795068609,False,False,,True
3403,182,18,5.88,1.426,0.156,-0.603,308.2,0.188358703,0.020391959,0.003393407,0.016014447,0.206922,0.0157931,0.0129,0.0129,-0.00773928,0.0120506,0.0105473,0.0105473,-2.87769,0.1842,1.38056,100.95809,2.3054,1.1893,0,0,0.017785888,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.02039195938623849,0.016014446529618188,0.062342331893177144,0.875251024845236,False,False,False,False,False,False,False,False,-0.9040805525330629,0.22462618668642773,-0.8681944854389715,-0.026382506497821135,1.164150535164678,1.0855597118065152,False,False,,True
3404,182,19,5.88,1.426,0.156,-0.602,323.3,0.314982169,0.060619784,-0.00908983,0.032773434,0.337753,0.0202602,0.0571339,0.0571339,0.0336735,0.0153191,0.0289728,0.0289728,-2.87979,0.18566,1.38191,101.13269,2.31052,1.19124,0,0,0.017823767,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.06061978417356829,0.03277343382451708,0.16915882316367284,0.8604035814512896,False,False,False,False,False,False,False,False,-0.6405358354819187,0.33817103061036874,-0.0068959435614583614,-0.0076441863451578084,1.2607066615720006,1.001237681413248,False,False,,True
3405,183,0,5.88,1.422,0.156,-0.869,7.5,0.223601959,0.020286888,-0.021339189,0.011470353,0.214642,0.0150695,0.0135819,0.0135819,-0.0048938,0.0112668,0.00215133,0.00215133,-2.33647,-0.06675,1.08197,68.52332,1.3137,0.77085,0,0,0.010927003,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.020286888323742504,0.011470353220755672,0.06327699145553992,0.19094419000958568,False,False,False,False,False,False,False,False,0.1308996938995747,0.18484121034459777,1.4689679944915577,0.00314417731837299,-0.7007610980826835,1.1612237314387028,False,False,,True
3406,183,1,5.88,1.426,0.156,-0.858,21.9,0.17974153,0.017965568,-0.00563751,0.009715229,0.194786,0.0126277,0.012779,0.012779,0.0148314,0.00936378,0.00258946,0.00258946,-2.35738,-0.06047,1.09231,69.47278,1.34327,0.7848,0,0,0.011026664,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.017965568409877824,0.009715229229410906,0.06560533097861243,0.1745930930323503,False,False,False,False,False,False,False,False,0.38222710618675826,0.15340900417231482,2.303127565111454,0.006239986672332019,0.8843243041202983,1.2697168660400726,False,False,,True
3407,183,2,5.88,1.426,0.156,-0.862,36.8,0.076482933,0.007861374,0.010066252,0.004687146,0.0876772,0.00584765,0.00525416,0.00525416,0.00922946,0.00458331,0.000981127,0.000981127,-2.34976,-0.06279,1.08853,69.12476,1.33243,0.7797,0,0,0.010953945,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.00786137442360431,0.004687146332922517,0.059926183774116876,0.1063038357607054,False,False,False,False,False,False,False,False,0.6422811647339135,0.10516383870991206,-2.22437423377358,0.004085179151240846,1.097529388537696,1.1994433981686465,False,False,,True
3408,183,3,5.88,1.426,0.156,-0.864,51.8,0.045238211,0.007183879,-0.010910106,0.003825671,0.0593512,0.00433243,0.00573046,0.00573046,-0.00524373,0.00340659,0.00174095,0.00174095,-2.34595,-0.06393,1.08665,68.95194,1.32705,0.77716,0,0,0.010917832,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.007183879280479315,0.0038256714875430694,0.09655171251802827,0.3320060338728348,False,False,False,False,False,False,False,False,0.9040805525330629,0.06236104939172879,-0.4189727129612861,0.000489197954810609,-1.4985416216415441,1.0507125279982341,False,False,,True
3409,183,4,5.88,1.427,0.156,-0.864,66.9,0.059090769,0.007358043,0.003066323,0.005955696,0.0591082,0.00619091,0.00397661,0.00397661,0.00630388,0.00495119,0.00330999,0.00330999,-2.34595,-0.06393,1.08665,68.95194,1.32705,0.77716,0,0,0.01089318,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.007358042791408595,0.005955696115165716,0.06727679069909083,0.5250718605049588,False,False,False,False,False,False,False,False,1.1676252695842066,0.037466588348444615,2.9412185094689285,1.9223761763080395e-05,1.0552345379465438,1.5776242942187666,False,False,,True
3410,183,5,5.88,1.427,0.156,-0.865,82.0,0.045873827,0.005480686,0.018254994,0.00423017,0.0349561,0.00459457,0.00298795,0.00298795,0.0104973,0.00387714,0.00169178,0.00169178,-2.34405,-0.0645,1.08571,68.86582,1.32437,0.77589,0,0,0.010875239,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.005480685968690416,0.004230169517643471,0.08547721284697092,0.1611633467653587,False,False,False,False,False,False,False,False,1.4311699866353502,0.02772464582756096,1.3194432619840393,0.001694342109236402,2.080994119514038,1.2608312552454783,False,False,,True
3411,183,6,5.88,1.427,0.156,-0.865,97.1,0.020971282,0.003949913,0.006415734,0.003202592,0.0243995,0.00363224,0.00155198,0.00155198,0.00463145,0.00317142,0.00044575,0.00044575,-2.34405,-0.0645,1.08571,68.86582,1.32437,0.77589,0,0,0.010875239,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.00394991257346286,0.0032025923685196026,0.06360704112789196,0.09624415679754722,False,False,False,False,False,False,False,False,1.6947147036864945,0.022282790314542802,0.5358877307002,0.0015937487977648044,0.9485132207566496,1.0949930262582839,False,False,,True
3412,183,7,5.88,1.428,0.156,-0.865,112.2,0.010522325,0.001736962,8.91e-05,0.001890015,0.00922085,0.0015201,0.000840437,0.000840437,0.00121832,0.0014437,0.00121979,0.00121979,-2.34405,-0.0645,1.08571,68.86582,1.32437,0.77589,0,0,0.010850702,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.001736962394805656,0.0018900151676904606,0.09114528487070064,0.8449054512710396,False,False,False,False,False,False,False,False,1.9582594207376376,0.014618683289613446,-3.1076281822539955,-0.00024957548034698065,0.7766580424540735,1.5853943280297855,False,False,,True
3413,183,8,5.88,1.428,0.156,-0.864,127.2,0.006664642,0.00324368,0.004741286,0.003295882,0.0115157,0.00304403,0.00112042,0.00112042,0.00478182,0.00297984,0.00140833,0.00140833,-2.34595,-0.06393,1.08665,68.95194,1.32705,0.77716,0,0,0.010868603,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0032436799498871648,0.0032958822513099585,0.09729499726460397,0.2945175686244986,False,False,False,False,False,False,False,False,2.220058808536787,0.007273057279689654,1.3079720520694194,0.0002093986697585941,1.3873133144923737,1.5833369045721832,False,False,,True
3414,183,9,5.88,1.428,0.156,-0.864,142.3,0.007389124,0.004570414,0.001884017,0.005731635,0.0081791,0.0033029,0.00315904,0.00315904,0.00438166,0.003361,0.00464277,0.00464277,-2.34595,-0.06393,1.08665,68.95194,1.32705,0.77716,0,0,0.010868603,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.004570413781223753,0.005731634520178342,0.3862332041422651,1.0595915703180987,False,False,False,False,False,False,False,False,2.483603525587931,0.005973109069549625,0.4826676611892478,0.004134680568589048,0.043090575740908695,1.3693203831981438,False,False,,True
3415,183,10,5.88,1.428,0.155,-0.864,172.5,0.015229527,0.006611611,-0.012334727,0.005391565,0.0123051,0.00511247,0.00419238,0.00419238,-0.00828712,0.00511267,0.0017116,0.0017116,-2.34831,-0.06514,1.08665,69.43442,1.33063,0.77639,0,0,0.010800283,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006611610965967372,0.005391564623455792,0.34070263549260066,0.20653737365936536,False,False,False,False,False,False,False,False,3.0106929596902186,0.01764063006437041,-0.806993952281,0.003371989206484392,-2.162472310127174,1.4336031453925941,False,False,,True
3416,183,11,5.88,1.428,0.155,-0.864,202.6,0.000576664,0.006050504,-0.01140032,0.006184098,0.00754683,0.00517272,0.00313872,0.00313872,-0.0120749,0.00528473,0.00321165,0.00321165,-2.34831,-0.06514,1.08665,69.43442,1.33063,0.77639,0,0,0.010800283,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006050503734136521,0.006184097904739219,0.41589912585814176,0.2659773579905424,False,False,False,False,False,False,False,False,-2.7471482426390743,0.011508550292613988,-0.654775282636756,-0.006722467418122833,-0.8655154986752875,1.524951574716005,False,False,,True
