source_row,set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link,flag_xsec_systematic_missing,flag_xsec_diff_systematic_missing,xsec_total_err_recomputed,xsec_diff_total_err_recomputed,xsec_systematic_ratio,xsec_diff_systematic_ratio,flag_bad_kinematics,flag_xsec_nonpositive_or_missing,flag_xsec_error_nonpositive_or_missing,flag_xsec_systematic_anomaly,flag_xsec_diff_missing,flag_xsec_diff_error_nonpositive_or_missing,flag_xsec_diff_systematic_anomaly,flag_exact_duplicate,phi_centered_rad,local_xsec_prediction,local_xsec_pull,local_xsec_diff_prediction,local_xsec_diff_pull,local_xsec_multiplicative_ratio,flag_local_xsec_catastrophic_outlier,flag_local_xsec_diff_catastrophic_outlier,exclude_reason,common_valid
411,21,5,4.455,2.0,0.36,-0.304,97.5,0.064974975,0.005556999,0.0,0.0,0.0522,0.0053,0.0016704,0.0016704,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005556998844700257,0.0,0.032,0.0,False,False,False,False,False,True,False,False,1.7016960206944713,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
412,21,6,4.455,2.0,0.36,-0.304,112.5,0.052469734,0.005679577,0.0,0.0,0.055,0.0054,0.00176,0.00176,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005679577449071366,0.0,0.032,0.0,False,False,False,False,False,True,False,False,1.9634954084936207,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
413,21,7,4.455,2.0,0.36,-0.304,127.5,0.051292926,0.004996876,0.0,0.0,0.0434,0.0048,0.0013888,0.0013888,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004996875567792338,0.0,0.032,0.0,False,False,False,False,False,True,False,False,2.2252947962927703,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
414,21,8,4.455,2.0,0.36,-0.304,142.5,0.035982231,0.004564086,0.0,0.0,0.0379,0.0044,0.0012128,0.0012128,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004564086309438067,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,2.4870941840919194,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
415,21,9,4.455,2.0,0.36,-0.304,157.5,0.038322147,0.004818216,0.0,0.0,0.0448,0.0046,0.0014336,0.0014336,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00481821636708025,0.0,0.032,0.0,False,False,False,False,False,True,False,False,2.748893571891069,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
416,21,10,4.455,2.0,0.36,-0.304,172.5,0.031928763,0.004552387,0.0,0.0,0.0365,0.0044,0.001168,0.001168,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0045523866268145545,0.0,0.032,0.0,False,False,False,False,False,True,False,False,3.0106929596902186,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
417,21,11,4.455,2.0,0.36,-0.304,187.5,0.037741695,0.004564086,0.0,0.0,0.0379,0.0044,0.0012128,0.0012128,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004564086309438067,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,-3.0106929596902186,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
418,21,12,4.455,2.0,0.36,-0.304,202.5,0.053839369,0.004927034,0.0,0.0,0.0462,0.0047,0.0014784,0.0014784,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004927034256020552,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-2.748893571891069,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
419,21,13,4.455,2.0,0.36,-0.304,217.5,0.0405778,0.004549119,0.0,0.0,0.0361,0.0044,0.0011552,0.0011552,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00454911936972421,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-2.4870941840919194,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
420,21,14,4.455,2.0,0.36,-0.304,232.5,0.048740805,0.005240098,0.0,0.0,0.049,0.005,0.001568,0.001568,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005240097709012686,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-2.2252947962927703,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
421,21,15,4.455,2.0,0.36,-0.304,247.5,0.054250059,0.005833983,0.0,0.0,0.0608,0.0055,0.0019456,0.0019456,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005833983147044564,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.9634954084936207,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
422,21,16,4.455,2.0,0.36,-0.304,262.5,0.062087313,0.00593151,0.0,0.0,0.0611,0.0056,0.0019552,0.0019552,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005931509676296583,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,-1.7016960206944713,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
423,21,17,4.455,2.0,0.36,-0.304,277.5,0.064429156,0.006325568,0.0,0.0,0.0626,0.006,0.0020032,0.0020032,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.006325567977660188,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.4398966328953218,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
424,21,18,4.455,2.0,0.36,-0.304,292.5,0.074611443,0.007351831,0.0,0.0,0.0793,0.0069,0.0025376,0.0025376,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.007351830640051496,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.1780972450961724,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
425,21,19,4.455,2.0,0.36,-0.304,307.5,0.128779122,0.009983106,0.0,0.0,0.135,0.009,0.00432,0.00432,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.009983105729180673,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-0.9162978572970231,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
426,21,20,4.455,2.0,0.36,-0.304,322.5,0.142846208,0.012008075,0.0,0.0,0.1505,0.011,0.004816,0.004816,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.01200807461669022,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-0.6544984694978736,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
427,21,21,4.455,2.0,0.36,-0.304,337.5,0.192659248,0.018767454,0.0,0.0,0.166,0.018,0.005312,0.005312,0.0,0.0,0.0,0.0,-2.48065,0.9791,1.89149,77.63035,2.59399,1.34102,0,0,0.016219655,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.01876745438252082,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-0.39269908169872414,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
428,22,0,4.455,2.0,0.36,-0.364,37.5,0.118101422,0.0185,0.0,0.0,0.1335,0.018,0.004272,0.004272,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.018499999567567562,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,0.6544984694978736,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
429,22,1,4.455,2.0,0.36,-0.364,52.5,0.076139357,0.008983043,0.0,0.0,0.0811,0.0086,0.0025952,0.0025952,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.008983043083499044,0.0,0.032,0.0,False,False,False,False,False,True,False,False,0.9162978572970231,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
430,22,2,4.455,2.0,0.36,-0.364,67.5,0.073356723,0.007178696,0.0,0.0,0.0719,0.0068,0.0023008,0.0023008,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0071786963050403515,0.0,0.032,0.0,False,False,False,False,False,True,False,False,1.1780972450961724,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
431,22,3,4.455,2.0,0.36,-0.364,82.5,0.063982464,0.005869101,0.0,0.0,0.0549,0.0056,0.0017568,0.0017568,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005869100973743764,0.0,0.032,0.0,False,False,False,False,False,True,False,False,1.4398966328953218,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
432,22,4,4.455,2.0,0.36,-0.364,97.5,0.039066575,0.005276574,0.0,0.0,0.0423,0.0051,0.0013536,0.0013536,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005276573979392311,0.0,0.032,0.0,False,False,False,False,False,True,False,False,1.7016960206944713,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
433,22,5,4.455,2.0,0.36,-0.364,112.5,0.03939857,0.005242221,0.0,0.0,0.0379,0.0051,0.0012128,0.0012128,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00524222126965278,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,1.9634954084936207,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
434,22,6,4.455,2.0,0.36,-0.364,127.5,0.035870941,0.004815076,0.0,0.0,0.0327,0.0047,0.0010464,0.0010464,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004815075592345358,0.0,0.032,0.0,False,False,False,False,False,True,False,False,2.2252947962927703,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
435,22,7,4.455,2.0,0.36,-0.364,142.5,0.029520024,0.004407961,0.0,0.0,0.0303,0.0043,0.0009696,0.0009696,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004407961451737072,0.0,0.032,0.0,False,False,False,False,False,True,False,False,2.4870941840919194,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
436,22,8,4.455,2.0,0.36,-0.364,157.5,0.019634735,0.00417979,0.0,0.0,0.0254,0.0041,0.0008128,0.0008128,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004179789927735604,0.0,0.032,0.0,False,False,False,False,False,True,False,False,2.748893571891069,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
437,22,9,4.455,2.0,0.36,-0.364,172.5,0.023758579,0.004269065,0.0,0.0,0.0239,0.0042,0.0007648,0.0007648,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004269065359068657,0.0,0.032,0.0,False,False,False,False,False,True,False,False,3.0106929596902186,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
438,22,10,4.455,2.0,0.36,-0.364,187.5,0.024231403,0.004382819,0.0,0.0,0.0265,0.0043,0.000848,0.000848,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004382819184041249,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-3.0106929596902186,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
439,22,11,4.455,2.0,0.36,-0.364,202.5,0.032225772,0.004519771,0.0,0.0,0.0323,0.0044,0.0010336,0.0010336,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004519770896848645,0.0,0.031999999999999994,0.0,False,False,False,False,False,True,False,False,-2.748893571891069,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
440,22,12,4.455,2.0,0.36,-0.364,217.5,0.047085118,0.004545083,0.0,0.0,0.0356,0.0044,0.0011392,0.0011392,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0045450826879166895,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-2.4870941840919194,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
441,22,13,4.455,2.0,0.36,-0.364,232.5,0.036719517,0.004863692,0.0,0.0,0.0391,0.0047,0.0012512,0.0012512,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.004863692161311199,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-2.2252947962927703,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
442,22,14,4.455,2.0,0.36,-0.364,247.5,0.049317794,0.005305527,0.0,0.0,0.0457,0.0051,0.0014624,0.0014624,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.005305526718432394,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.9634954084936207,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
443,22,15,4.455,2.0,0.36,-0.364,262.5,0.050373731,0.005606394,0.0,0.0,0.0471,0.0054,0.0015072,0.0015072,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0056063938356130496,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.7016960206944713,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
444,22,16,4.455,2.0,0.36,-0.364,277.5,0.060458999,0.006364122,0.0,0.0,0.0567,0.0061,0.0018144,0.0018144,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.006364121884439361,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-1.4398966328953218,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
445,22,17,4.455,2.0,0.36,-0.364,292.5,0.069311792,0.006717747,0.0,0.0,0.0638,0.0064,0.0020416,0.0020416,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.0067177474319893874,0.0,0.03200000000000001,0.0,False,False,False,False,False,True,False,False,-1.1780972450961724,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
446,22,18,4.455,2.0,0.36,-0.364,307.5,0.09452288,0.00930263,0.0,0.0,0.0846,0.0089,0.0027072,0.0027072,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.00930263037210444,0.0,0.032,0.0,False,False,False,False,False,True,False,False,-0.9162978572970231,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
447,22,19,4.455,2.0,0.36,-0.364,322.5,0.156782158,0.019449396,0.0,0.0,0.1299,0.019,0.0041568,0.0041568,0.0,0.0,0.0,0.0,-2.43723,0.83485,1.7684,65.00861,2.34849,1.26991,0,0,0.014512555,E07-007 Hall A,https://www.nature.com/articles/s41467-017-01819-3,False,False,0.019449395523768856,0.0,0.03200000000000001,0.0,False,False,False,False,False,True,False,False,-0.6544984694978736,,,,,,False,False,xsec_diff_error_nonpositive_or_missing,False
2379,133,0,5.7572,1.453,0.345,-0.17,7.5,0.0,0.0,0.006900405,0.008450444,0.0,0.0,0.0,0.0,0.0008,0.0079,0.001,0.003,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.008450443775329199,0.0,0.37974683544303794,False,True,True,False,False,False,False,False,0.1308996938995747,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2380,133,1,5.7572,1.453,0.345,-0.17,22.5,0.0,0.0,0.013078982,0.011780068,0.0,0.0,0.0,0.0,0.0052,0.0071,0.0,0.0094,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.011780067911519016,0.0,1.323943661971831,False,True,True,False,False,False,False,False,0.39269908169872414,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2381,133,2,5.7572,1.453,0.345,-0.17,37.5,0.0,0.0,0.021270608,0.012416924,0.0,0.0,0.0,0.0,0.0165,0.0063,0.0,0.0107,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.012416923934694938,0.0,0.6484848484848484,False,True,True,False,False,False,False,False,0.6544984694978736,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2382,133,3,5.7572,1.453,0.345,-0.17,52.5,0.0,0.0,0.020126367,0.005315073,0.0,0.0,0.0,0.0,0.0188,0.0052,0.0011,0.0011,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.005315072906367325,0.0,0.05851063829787234,False,True,True,False,False,False,False,False,0.9162978572970231,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2383,133,4,5.7572,1.453,0.345,-0.17,67.5,0.0,0.0,0.01858636,0.005197115,0.0,0.0,0.0,0.0,0.0199,0.0045,0.0026,0.0,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.005197114584074513,0.0,0.13065326633165827,False,True,True,False,False,False,False,False,1.1780972450961724,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2384,133,5,5.7572,1.453,0.345,-0.17,82.5,0.0,0.0,0.017432297,0.004308132,0.0,0.0,0.0,0.0,0.014,0.004,0.0016,0.0,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.004308131845707603,0.0,0.11428571428571428,False,True,True,False,False,False,False,False,1.4398966328953218,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2385,133,6,5.7572,1.453,0.345,-0.17,97.5,0.0,0.0,0.011198748,0.004720169,0.0,0.0,0.0,0.0,0.0158,0.0038,0.0,0.0028,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.004720169488482378,0.0,0.1772151898734177,False,True,True,False,False,False,False,False,1.7016960206944713,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2386,133,7,5.7572,1.453,0.345,-0.17,112.5,0.0,0.0,0.015978894,0.004070626,0.0,0.0,0.0,0.0,0.0159,0.0036,0.0019,0.0002,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.004070626487409524,0.0,0.11949685534591194,False,True,True,False,False,False,False,False,1.9634954084936207,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2387,133,8,5.7572,1.453,0.345,-0.17,127.5,0.0,0.0,0.015536966,0.003624914,0.0,0.0,0.0,0.0,0.0127,0.0033,0.0015,0.0003,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.0036249137920783716,0.0,0.11811023622047245,False,True,True,False,False,False,False,False,2.2252947962927703,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2388,133,9,5.7572,1.453,0.345,-0.17,142.5,0.0,0.0,0.015187292,0.004313931,0.0,0.0,0.0,0.0,0.01,0.0031,0.0,0.003,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.004313930922024598,0.0,0.3,False,True,True,False,False,False,False,False,2.4870941840919194,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2389,133,10,5.7572,1.453,0.345,-0.17,157.5,0.0,0.0,-0.006454889,0.004172529,0.0,0.0,0.0,0.0,0.0068,0.0029,0.003,0.0,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.004172529209005012,0.0,0.44117647058823534,False,True,True,False,False,False,False,False,2.748893571891069,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2390,133,11,5.7572,1.453,0.345,-0.17,172.5,0.0,0.0,-0.002559735,0.003224903,0.0,0.0,0.0,0.0,-0.0035,0.0028,0.0004,0.0016,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.0032249030993194198,0.0,0.45714285714285713,False,True,True,False,False,False,False,False,3.0106929596902186,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2391,133,12,5.7572,1.453,0.345,-0.17,187.5,0.0,0.0,-0.004843642,0.003008322,0.0,0.0,0.0,0.0,-0.0019,0.0028,0.0011,0.0003,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.0030083217912982648,0.0,0.3928571428571429,False,True,True,False,False,False,False,False,-3.0106929596902186,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2392,133,13,5.7572,1.453,0.345,-0.17,202.5,0.0,0.0,-0.006247886,0.003101612,0.0,0.0,0.0,0.0,-0.0053,0.0029,0.0011,0.0003,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.0031016124838541643,0.0,0.20754716981132076,False,True,True,False,False,False,False,False,-2.748893571891069,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2393,133,14,5.7572,1.453,0.345,-0.17,217.5,0.0,0.0,-0.006745987,0.003605551,0.0,0.0,0.0,0.0,-0.0044,0.003,0.002,0.0008,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.0036055512754639895,0.0,0.45454545454545453,False,True,True,False,False,False,False,False,-2.4870941840919194,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2394,133,15,5.7572,1.453,0.345,-0.17,232.5,0.0,0.0,-0.008576117,0.003383785,0.0,0.0,0.0,0.0,-0.008,0.0032,0.0011,0.0004,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.003383784863137726,0.0,0.1375,False,True,True,False,False,False,False,False,-2.2252947962927703,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
2395,133,16,5.7572,1.453,0.345,-0.17,247.5,0.0,0.0,-0.014453999,0.006637017,0.0,0.0,0.0,0.0,-0.0118,0.0034,0.0,0.0057,-2.55699,1.40538,2.21742,141.8429,3.39116,1.56125,0,0,0.06348707,E00-110 Hall A,https://doi.org/10.1103/PhysRevC.92.055202,False,False,0.0,0.006637017402418047,0.0,0.48305084745762716,False,True,True,False,False,False,False,False,-1.9634954084936207,,,,,,False,False,xsec_nonpositive_or_missing;xsec_error_nonpositive_or_missing,False
