set,experiment,n_common,k,q_squared,x_b,t,xsec_surrogate_chi2,diff_surrogate_chi2,max_phi_gap_deg,both_phi_signs,interpolation_selected,interpolation_exclusion_reason,ReH_local,ImH_local,ReH_local_curvature_err,ImH_local_curvature_err,local_corr_ReH_ImH,local_bkm_chi2,local_bkm_chi2_xsec,local_bkm_chi2_diff,local_jac_condition,extraction_selected
189,e1-DVCS2 Hall B,20,5.879999999999999,1.4881000000000002,0.1841,-0.3405,1.6393096628782278,1.2443369620856026,74.0,True,True,,-2.1834830634483366,3.5964156254322184,0.2961672719492421,0.2667547288352576,0.5304951035524753,0.4854864677571399,0.784804627287468,0.18616830822681182,1.8240436947836132,True
190,e1-DVCS2 Hall B,20,5.879999999999999,1.4882,0.1841,-0.4473,1.9543398033527517,1.710449273762102,73.20000000000003,True,True,,-2.219072180594141,2.869481714085418,0.32892470171781113,0.32773578802159514,0.5948407838178845,0.7994568016191415,1.456502180576284,0.142411422661999,1.9840407691099131,True
200,e1-DVCS2 Hall B,19,5.879999999999999,1.670578947368421,0.185,-0.6039999999999999,1.7997009606129528,1.5815400638637205,73.39999999999998,True,True,,-1.2353161701600293,1.944872518394209,0.26986240461574657,0.2427484876822476,0.46705031842198497,0.7700833018399748,1.3549100082895114,0.18525659539043812,1.6789258394223812,True
202,e1-DVCS2 Hall B,16,5.88,1.6673749999999998,0.18562499999999998,-1.3792499999999999,1.3912091977675947,0.6080628816672917,75.39999999999993,True,True,,-0.9159769618069106,0.25310503817541974,0.14431984970770934,0.22338660997762724,0.2571806114104585,0.5341196250162812,1.065017343932992,0.003221906099570493,1.6722963453922153,True
205,e1-DVCS2 Hall B,22,5.879999999999999,1.6848181818181815,0.21400000000000005,-0.20327272727272724,1.9204965334692365,1.5134694730528897,44.79999999999999,True,True,,-0.7501316809831677,4.754571210346234,0.3187720711422269,0.19910068000619924,0.3520364889964522,0.3506584904398801,0.18208254404254157,0.5192344368372187,1.8320146367778456,True
206,e1-DVCS2 Hall B,20,5.879999999999999,1.6855999999999998,0.21400000000000002,-0.2622,1.9551566228639559,1.9067007125221713,73.60000000000002,True,True,,-1.2180345178091234,4.186413728231978,0.29554020771984996,0.21349418950467555,0.48009060267819575,0.39755847788818494,0.3548663705445188,0.44025058523185123,1.8655043934893998,True
207,e1-DVCS2 Hall B,19,5.879999999999999,1.685526315789474,0.2142105263157895,-0.34063157894736845,1.0230276411472687,1.2836495045106766,73.20000000000003,True,True,,-1.8379860242328843,3.620770713160025,0.39791043641946117,0.24871435402054495,0.42427957571199143,0.5789987612229743,0.8902514710930469,0.2677460513529018,1.9421362145997996,True
208,e1-DVCS2 Hall B,16,5.88,1.685,0.214625,-0.4475,0.8897152892868431,1.4662418265237553,75.39999999999999,True,True,,-2.622812053336798,3.156331228610262,0.5509982711476746,0.3273480411065013,0.39591415488654064,0.9989895133065257,1.8034960258945432,0.19448300071850816,1.9731613408361304,True
211,e1-DVCS2 Hall B,17,5.88,1.6822941176470587,0.21494117647058822,-1.3808235294117648,1.1792494298556022,0.9685972185054756,60.49999999999999,True,True,,-1.0584679070911318,0.30893081320108584,0.1319116139366038,0.20389766788241442,0.3315995495420119,0.37323067124814663,0.7422991315436155,0.00416221095267771,1.7540587805358112,True
212,e1-DVCS2 Hall B,22,5.879999999999999,1.931,0.21490909090909094,-0.10854545454545454,1.8210330041808993,1.594569903769508,45.400000000000034,True,True,,4.302344378533543,5.272879547180819,0.8235562140639411,0.36203261610670917,0.10025501174772664,0.42042492129231623,0.7241349976830256,0.11671484490160658,2.2918194396227816,True
213,e1-DVCS2 Hall B,20,5.879999999999999,1.9325999999999997,0.215,-0.15309999999999999,0.9448886239243561,1.4989970428790629,75.8,True,True,,1.1849584937199005,5.63830693221391,0.4671026186115483,0.23196217033995384,0.19391641365733478,0.2572500334050857,0.33416070572270484,0.18033936108746654,2.0775314730936567,True
219,e1-DVCS2 Hall B,18,5.879999999999999,1.9312222222222222,0.21499999999999997,-0.8682777777777777,1.897176175917428,1.1647126301770847,75.40000000000002,True,True,,-0.871451948878948,0.9469722746203753,0.18056245315580496,0.11950679524553952,0.2860770362224596,0.21132786900178085,0.3245609474553246,0.09809479054823714,1.6680039341202486,True
225,e1-DVCS2 Hall B,19,5.879999999999999,1.8476315789473687,0.244578947368421,-0.3411578947368421,1.9062136203047435,1.095869971793517,59.09999999999999,True,True,,-0.5470294086260219,3.8539399289867333,0.5674228600830022,0.21277333967924122,0.2335700320808347,0.4488422123950993,0.6295855702586488,0.2680988545315498,2.7668891593711655,True
229,e1-DVCS2 Hall B,17,5.88,1.8435882352941175,0.24452941176470588,-1.3872941176470588,1.3981933556096904,0.963026522151281,75.69999999999999,True,True,,-0.8435060056955597,0.39756775906152514,0.17044938315853464,0.25509860417806196,0.492705496973613,0.7304127425435127,1.4521758433113536,0.008649641775671856,1.9835660924774987,True
230,e1-DVCS2 Hall B,22,5.879999999999999,2.1735909090909087,0.2445454545454545,-0.10927272727272724,1.2228395473463587,1.514047487155616,30.100000000000012,True,True,,2.139862628972528,3.3063913987258875,2.1851099608443194,1.0663311566980787,0.03904991196864971,5.116671289608108,9.997809082356893,0.23553349685932387,2.0517262152775926,False
231,e1-DVCS2 Hall B,24,5.88,2.1675,0.245,-0.15325,1.6933196222309614,1.9539173511013248,15.200000000000012,True,True,,4.438752874727153,4.51099442757794,0.48441147136181784,0.22065519118196406,0.1490446158375299,0.3455873813353893,0.3861672840482697,0.3050074786225088,2.232949104401208,True
234,e1-DVCS2 Hall B,20,5.879999999999999,2.1721999999999997,0.24509999999999996,-0.34060000000000007,1.6196214602130208,1.4208580080227162,76.20000000000002,True,True,,-0.15813242488882118,3.7574826660447838,0.42275651962405775,0.24703267318627758,0.39196336109545704,0.5921593324803769,0.8145565491441168,0.369762115816637,1.9937968431384847,True
247,e1-DVCS2 Hall B,13,5.88,1.990076923076923,0.27492307692307694,-1.401923076923077,0.6840336402999553,0.7598819022690066,75.9,True,True,,-0.8606572257705033,0.5520825224945813,0.22341979008287446,0.3000414332013357,0.5423212009001108,0.9708504207262787,1.9252534549637657,0.016447386488792053,1.9795382746551495,True
249,e1-DVCS2 Hall B,24,5.88,2.4124166666666667,0.27466666666666667,-0.15358333333333332,1.3829189032775016,1.2523233476909303,15.10000000000004,True,True,,1.7798813481656486,3.3288771211457164,1.396271766632775,0.5997321970791276,0.05838897045828003,3.3041223680475666,6.30363899933976,0.30460573675537217,2.3339346116185657,False
251,e1-DVCS2 Hall B,22,5.879999999999999,2.4038181818181816,0.27500000000000013,-0.2622727272727273,1.968509602862588,1.5467462999545907,45.400000000000034,True,True,,3.426132575585446,4.483959672924028,0.7071946523706922,0.2258157525407064,0.20762953907786602,0.5851670651965698,0.5825583346216322,0.5877757957715073,3.2170870999100134,True
254,e1-DVCS2 Hall B,15,5.879999999999999,2.4075333333333333,0.275,-0.6055333333333335,1.5121397484721275,0.8039868586954196,88.69999999999999,True,True,,-0.7481244784483569,2.192346842949711,0.4184378503536096,0.20034888889029137,0.37149776521848615,0.5619041365757,0.9434980001557485,0.18031027299565158,2.337424655160635,True
263,e1-DVCS2 Hall B,18,5.879999999999999,2.1629444444444443,0.3048888888888889,-0.6072222222222223,0.9757281885189312,1.1613147681544937,45.300000000000004,True,True,,2.8694861350861904,2.3835920871944745,0.2786107051567382,0.20569268880448094,-0.3518946385924161,0.5569030714858144,1.0431307679985893,0.0706753749730399,1.6175697850540152,True
265,e1-DVCS2 Hall B,17,5.88,2.1554117647058826,0.3045882352941176,-1.4151764705882353,1.3733172099689936,0.5103315552417412,45.59999999999995,True,True,,-1.0787107870168624,0.7289277654900543,0.211484674129751,0.23644154893770222,0.4813197443497058,0.8498859045650416,1.6568729699920097,0.04289883913807368,1.711671179609219,True
267,e1-DVCS2 Hall B,20,5.879999999999999,2.6536999999999997,0.3042000000000001,-0.1543,1.3884568469075844,1.149060888276046,75.20000000000006,True,True,,-6.778384585242819,2.880606571502816,1.5496262632386075,0.8660809698734185,-0.01523247642987885,2.9935917431178756,5.90162702792882,0.08555645830693247,1.7896356735279064,False
268,e1-DVCS2 Hall B,24,5.88,2.6525,0.3045833333333334,-0.20366666666666666,1.773684669509451,1.4641251855332644,15.10000000000004,True,True,,0.4296185191707478,3.5119923422547763,0.5878906210945096,0.30673886249289334,0.07889757267873689,0.5895995724637423,0.9922524133869653,0.186946731540519,1.9270391590289224,True
271,e1-DVCS2 Hall B,20,5.879999999999999,2.6497,0.30499999999999994,-0.4478,1.7372223145597274,1.2842893172742273,74.60000000000002,True,True,,5.23661993510656,2.89167145157362,0.3097967788938231,0.14648941002630306,-0.35354247451703363,0.24349888492885902,0.24279071968707133,0.24420705017064676,2.3387343349451792,True
281,e1-DVCS2 Hall B,19,5.879999999999999,2.2957894736842106,0.3347894736842105,-0.6079473684210526,1.2938415325491701,1.6690659258590792,45.2,True,True,,1.247108752095856,2.6094817713043668,0.356274599389781,0.22411773274252794,-0.23198295502255267,0.5958642567690077,1.0962984375262097,0.09543007601180611,1.688836269697195,True
282,e1-DVCS2 Hall B,16,5.88,2.29625,0.3349375,-0.872125,1.0672698093319701,1.1406369786693777,58.39999999999998,True,True,,1.9127094526856572,1.51122815526819,0.19149684782667056,0.1781780848681229,-0.438243884806101,0.3635894670579376,0.706927217953642,0.020251716162233178,1.6095377777729993,True
283,e1-DVCS2 Hall B,18,5.879999999999999,2.2855555555555553,0.33461111111111114,-1.4262777777777778,1.1670189857659166,1.3514501971628157,60.69999999999999,True,True,,-1.1509158143094018,0.7184839335994222,0.20013417369219444,0.2465439948948351,0.3808011478172973,0.8326623188526979,1.644847317756513,0.020477319948883174,1.5754230203161954,True
289,e1-DVCS2 Hall B,19,5.879999999999999,2.853105263157895,0.335,-0.6061578947368421,1.6402094929742645,1.1413650981059142,73.60000000000002,True,True,,4.021760061020372,2.233478473995616,0.14755874733361257,0.09632446677546688,-0.47596810587372057,0.13252672260256118,0.13749259354083654,0.1275608516642858,1.9787344843035928,True
298,e1-DVCS2 Hall B,17,5.88,2.4210588235294117,0.3649411764705882,-0.8754117647058822,0.96052156990335,0.4856301468897365,45.39999999999998,True,True,,1.582868785632029,1.6503624899343043,0.16966489535977583,0.1494447235118622,-0.40200128424732007,0.23615152435138206,0.4522652029555479,0.020037845747216246,1.5614446971286315,True
299,e1-DVCS2 Hall B,15,5.879999999999999,2.4166666666666665,0.36486666666666673,-1.4036,0.9249341098922372,0.8635155586378415,59.500000000000014,True,True,,-0.45936677342898563,0.96457080662256,0.21770726248215314,0.16986371165141043,0.3208767985228525,0.6117424058111437,1.1645751120527008,0.058909699569586645,1.518449614592405,True
303,e1-DVCS2 Hall B,23,5.879999999999999,3.0536086956521733,0.36465217391304355,-0.34195652173913044,0.8669954224705573,1.6052223877535148,30.100000000000037,True,True,,0.5790373936530925,3.403807898393936,0.22746147308158407,0.11835838401064327,0.02308428465474955,0.12358764093643303,0.0695194286819604,0.17765585319090563,1.9226952816668017,True
305,e1-DVCS2 Hall B,20,5.879999999999999,3.0394499999999995,0.36500000000000005,-0.6067,1.8281269903500792,1.5695279283407058,45.79999999999999,True,True,,3.3314781558447257,2.3154549348205666,0.21094887895578948,0.12467038803751011,-0.3888224567715568,0.25763268253720384,0.33988881079075706,0.17537655428365057,1.9705752413228812,True
313,e1-DVCS2 Hall B,16,5.88,2.5495,0.3995,-0.8785000000000001,1.0147145169696627,1.501777283252102,60.5,True,True,,0.8495607418695533,1.8200739057572324,0.27945956167058816,0.2360405094917535,-0.23049682563235646,0.8141184661100054,1.5650391077712218,0.0631978244487888,1.3364807131445986,True
320,e1-DVCS2 Hall B,17,5.88,3.25,0.39970588235294124,-0.8732941176470588,1.9414350141574555,1.1778113986556018,60.199999999999996,True,True,,1.6903529165383253,1.6197243423615626,0.14681317951892445,0.08009352578537314,-0.2661020807618492,0.12470091309025684,0.1811111148442177,0.06829071133629591,1.9563912346864245,True
321,e1-DVCS2 Hall B,15,5.879999999999999,3.2431333333333328,0.39926666666666677,-1.4042666666666668,1.0026928785075633,0.8081304585337651,75.20000000000005,True,True,,-1.0587518799285403,0.8868386397190676,0.20296588513099015,0.15222960337258656,0.4144298465415582,0.49178818673717006,0.919132632765534,0.06444374070880617,1.7013996286744857,True
334,E12-06-114 Hall A,24,7.383,3.167,0.363,-0.210832279,1.9729339720746084,0.8388674215661963,15.000000000000009,True,True,,-0.7269726014767144,5.74089905131731,0.14770262123553526,0.100738018294353,-0.164912530448427,0.44515024589955493,0.5334681900709343,0.3568323017281756,1.5202906660224165,True
335,E12-06-114 Hall A,24,7.383,3.169,0.363,-0.296641104,1.8853437782872933,0.6002977697719417,15.000000000000009,True,True,,-0.9577728222916984,4.546325896406981,0.13698784837240666,0.09350458327261309,0.3667396670381878,0.4317231111780441,0.369887451842737,0.49355877051335123,1.7306382535013785,True
336,E12-06-114 Hall A,24,7.383,3.18,0.365,-0.384877942,1.9476804930976994,0.8339423352932073,15.000000000000009,True,True,,-0.6292067380786784,4.119519326336796,0.1543821215574683,0.08733596445146993,0.49663652386795054,0.3656951865375913,0.2973937220488923,0.43399665102629026,2.2424239983874843,True
337,E12-06-114 Hall A,24,7.383,3.1839999999999997,0.365,-0.47089589,1.4811054506867363,0.3552830144256094,15.000000000000009,True,True,,-0.004287555351647046,4.1743762816843635,0.2580058788935197,0.09245635206574021,0.5191750421699233,0.4553090817649243,0.3254723730478513,0.5851457904819973,3.38933433240793,True
339,E12-06-114 Hall A,24,8.521,3.65,0.367,-0.20459426300000003,1.6566709812954536,1.1942999729888928,15.000000000000009,True,True,,-0.897558069398234,4.949203711259071,0.1076808352732157,0.07898545585700209,-0.2515323401065286,0.19261151867355006,0.1531542388660484,0.23206879848105175,1.4996430652526993,True
340,E12-06-114 Hall A,24,8.521,3.653,0.367,-0.265805007,1.745278478054776,0.39613935887536583,15.000000000000009,True,True,,-1.7024213242096082,4.3581564157827435,0.08372122252468633,0.06258052632841601,0.2907513246023212,0.1528912122719617,0.22430417900591823,0.0814782455380052,1.5227531975912385,True
341,E12-06-114 Hall A,24,8.521,3.669,0.369,-0.330337229,1.0144180660160835,0.6077332589688825,15.000000000000009,True,True,,-1.384240694633838,3.8553759721337544,0.09586086942736519,0.0710534509649691,0.48371634605782143,0.19283265257648083,0.28036130361550754,0.10530400153745405,1.8469168785267451,True
342,E12-06-114 Hall A,24,8.521,3.6779999999999995,0.36999999999999994,-0.39251536699999995,1.1308744908272534,0.6861471690954767,15.000000000000009,True,True,,-1.0753632837551255,3.7748183247777907,0.1347494554754244,0.0858664038975944,0.6472520647084172,0.2439304423815265,0.32764057044072087,0.16022031432233216,2.493627312038016,True
343,E12-06-114 Hall A,24,8.521,3.679,0.36999999999999994,-0.480519034,1.07487623417341,0.5571718145238874,15.000000000000009,True,True,,-0.4898727504106197,4.000656473838985,0.2678256150534957,0.11707148695146162,0.7486744907065368,0.8243730580558367,0.776282646957077,0.8724634691545966,3.8505277434140113,True
344,E12-06-114 Hall A,24,10.591,4.532,0.369,-0.20942249999999998,0.9153414636234819,0.7713826785552115,15.000000000000009,True,True,,-1.7805517778133055,4.375527690513915,0.07941783007404914,0.06555144885578754,-0.07575515948154216,0.07331876961422097,0.06545368943952068,0.08118384978892128,1.2293975039878955,True
345,E12-06-114 Hall A,24,10.591,4.55,0.36999999999999994,-0.27194461,1.9061701036488163,0.9247053116124689,15.000000000000009,True,True,,-2.2928739922364945,3.9629004364994764,0.09181610519152293,0.08707103688229552,0.3831002486145746,0.15414941877620028,0.20051821758904356,0.10778061996335701,1.5028246682284963,True
346,E12-06-114 Hall A,24,10.591,4.574,0.37200000000000005,-0.335577073,1.1503438414378977,0.33506020072283776,15.000000000000009,True,True,,-1.795980424861491,3.494575179304798,0.11165618598778405,0.10314428257440873,0.5608663239479916,0.20405073533941454,0.27261933669071353,0.13548213398811557,1.8958679925331252,True
347,E12-06-114 Hall A,24,10.591,4.585,0.373,-0.398799717,0.979958569603539,0.8528758710915606,15.000000000000009,True,True,,-1.3083539692296855,3.4665848572556324,0.12871826227802302,0.10383925516145581,0.6763916078716562,0.1697779791159543,0.2716451669918759,0.06791079124003274,2.3533355580231996,True
348,E12-06-114 Hall A,24,10.591,4.568,0.371,-0.483372835,0.878111622833082,0.8477607767416225,15.000000000000009,True,True,,-0.6309581934751258,3.7391987757666243,0.19407458734418873,0.1081403942272175,0.7825583492647037,0.3142413544058188,0.4411904169529957,0.18729229185864185,3.4911915620289613,True
349,E12-06-114 Hall A,24,4.487,2.7069999999999994,0.48299999999999993,-0.34805523,0.7297300804931816,0.6063244237803818,15.000000000000009,True,True,,-1.2380202771117195,5.005691388126313,0.4373003277450329,0.1783722131010331,-0.5616762488064693,0.41453321434506574,0.11632996229826505,0.7127364663918665,3.1374711196507294,True
350,E12-06-114 Hall A,24,4.487,2.708,0.48299999999999993,-0.390576327,0.8739900361769622,1.1129919353295514,15.000000000000009,True,True,,-2.4124987347136218,4.753855734960963,0.26472728880690694,0.12008210587204754,0.38223144336629555,0.2464546490698687,0.10250161774857587,0.3904076803911615,2.4720687435206794,True
351,E12-06-114 Hall A,24,4.487,2.7129999999999996,0.484,-0.435055174,0.6777977022430112,0.49379798187140206,15.000000000000009,True,True,,-2.539568841643826,4.281311481532817,0.2907684191511185,0.15822392017927597,0.6605179163212784,0.2630743057171161,0.168748436820321,0.3574001746139112,2.8174556390472465,True
352,E12-06-114 Hall A,24,4.487,2.715,0.48500000000000004,-0.47977747,0.9432883928764673,0.7493218606857915,15.000000000000009,True,True,,-2.8772185229023273,3.7531527244686282,0.32802485880265164,0.22708288850788172,0.8019734299493925,0.28235186843045096,0.2813859876012727,0.28331774925962927,3.27137453660544,True
354,E12-06-114 Hall A,24,8.851,4.497,0.49700000000000005,-0.40974398900000003,0.989847416455849,0.4386152925832297,15.000000000000009,True,True,,-0.7127511577225777,4.362969867221159,0.08545821903175377,0.02883054492717628,-0.578803897225711,0.06313760065224287,0.014867404867164218,0.11140779643732153,3.7843817814405973,True
355,E12-06-114 Hall A,24,8.851,4.528,0.501,-0.479541698,1.300013243422482,0.8899522976343528,15.000000000000009,True,True,,-0.9206689050004849,4.121853541982429,0.07978034983886437,0.02518080104660408,0.055492836270541884,0.08014076510775943,0.09305288611875773,0.06722864409676112,3.1742710804033,True
356,E12-06-114 Hall A,24,8.851,4.558,0.504,-0.547491577,1.0239239507471616,0.9413525023127428,15.000000000000009,True,True,,-0.662130860233007,3.948318930975109,0.10914911267291022,0.03076792185262033,0.20581225672565398,0.12016065427526808,0.15973500972169438,0.0805862988288418,3.6383078320449425,True
359,E12-06-114 Hall A,24,8.847,5.331,0.482,-0.385372291,0.7502376244694459,0.5849722461956229,15.000000000000009,True,True,,-0.006245165287464907,2.902528943609018,0.058361945767396506,0.047486541050659276,-0.6413085248090092,0.017401599390143543,0.007238671199168979,0.027564527581118114,2.209662488289924,True
360,E12-06-114 Hall A,24,8.847,5.339000000000001,0.48299999999999993,-0.44559886900000006,0.7417378798664161,0.8693069788528143,15.000000000000009,True,True,,-1.0599933898508243,3.2423328852543074,0.09824059039298384,0.05617270215385648,0.09157138227385443,0.07145016921252528,0.041991142888004346,0.10090919553704623,1.7633925851190495,True
361,E12-06-114 Hall A,24,8.847,5.36,0.48500000000000004,-0.508514038,0.7297754792978347,1.1446476167156097,15.000000000000009,True,True,,-1.148330359092402,3.282046674635429,0.1058334115404473,0.057991334481063264,0.42938748445110164,0.07418350857089846,0.07470677994619851,0.07366023719559844,2.1657524450374472,True
362,E12-06-114 Hall A,24,8.847,5.3709999999999996,0.486,-0.56958964,0.779349570485075,0.8538849499265723,15.000000000000009,True,True,,-1.061792583422659,3.2009871204355043,0.15295144423448556,0.07813110233273216,0.5728063669047001,0.10795853850386339,0.10443017151736755,0.11148690549035926,2.6314152461384945,True
363,E12-06-114 Hall A,24,8.847,5.3790000000000004,0.486,-0.654643764,1.5881501576743853,0.8292754758142012,15.000000000000009,True,True,,-1.107577199280388,2.917627004424557,0.19956430674278433,0.11420359898699475,0.8092442584365519,0.23973710480363705,0.2656464188546538,0.21382779075262037,3.6766373188134893,True
364,E12-06-114 Hall A,24,10.991999999999999,7.044,0.494,-0.432560756,0.816153050919776,0.8390045289567301,15.000000000000009,True,True,,-1.1699350513920719,2.2258064995384688,0.13166812019532803,0.09598968485531371,-0.07153541102827227,0.1274765816737943,0.08060534890461091,0.17434781444297767,1.3831001129179001,True
365,E12-06-114 Hall A,24,10.991999999999999,7.093,0.498,-0.525571333,0.7736063299768521,0.4589721419690223,15.000000000000009,True,True,,-1.3806652984618903,2.971406666301651,0.06405265618701421,0.040832600712125494,0.4760077334031488,0.043238769224856304,0.039127314567118314,0.0473502238825943,2.0114201707353883,True
366,E12-06-114 Hall A,24,10.991999999999999,7.114999999999999,0.49899999999999994,-0.612896976,0.9863208721411959,1.1059044537767513,15.000000000000009,True,True,,-1.1491726774132478,2.976225707355699,0.08459301655815493,0.051174517860802266,0.653088532921702,0.06451738651588407,0.09536693548866815,0.033667837543099995,2.596567297766813,True
367,E12-06-114 Hall A,24,10.991999999999999,7.105999999999999,0.49899999999999994,-0.697854847,0.6040298968209892,0.7686607664953163,15.000000000000009,True,True,,-0.8629303921280426,2.8833756615948656,0.1449975469209761,0.07910348260398493,0.7296424282609163,0.13462025952269008,0.15260159763034006,0.11663892141504013,3.1620484893570238,True
368,E12-06-114 Hall A,23,10.991999999999997,7.102000000000001,0.4979999999999998,-0.8556131640000002,1.4687666183443984,0.7102370090188542,29.999999999999996,True,True,,0.18342905621647962,2.8799056714992175,0.24455311808918248,0.05915456062360226,0.5694360369222428,0.4166671282856923,0.2835696148965851,0.5497646416747993,5.128410061091806,True
369,E12-06-114 Hall A,24,8.521,5.604,0.61,-0.764596036,0.6292781058844533,0.6579168743730929,15.000000000000009,True,True,,-0.08751505137095235,2.9012730247926313,0.04913567270668775,0.016212202263453258,-0.7255646346065332,0.056459412870653036,0.09694668371190873,0.015972142029397327,4.669536150080623,True
370,E12-06-114 Hall A,24,8.521,5.617,0.612,-0.904134479,1.623340782383882,0.3305372376895845,15.000000000000009,True,True,,-0.3919418212628084,2.7572590751994563,0.079267386132637,0.02256338450457574,-0.11461933863772497,0.24416571015390817,0.4287801395186284,0.05955128078918786,3.540496120837922,True
371,E12-06-114 Hall A,24,8.521,5.638000000000001,0.615,-1.048158824,1.0052959438142735,0.5028574619042706,15.000000000000009,True,True,,-0.22560645850555622,2.59178639572967,0.10967378077176797,0.025466056665446216,0.07838070881011586,0.30266491099990317,0.4515146974404382,0.1538151245593683,4.32146748064395,True
372,E12-06-114 Hall A,24,8.521,5.653,0.617,-1.189621856,1.3428223192013558,0.5631166882806458,15.000000000000009,True,True,,0.037584397506407206,2.467880872635096,0.13724349430832364,0.024727268696370965,-0.19077785851214699,0.2495445802809306,0.3421776398115905,0.15691152075027073,5.661033148587398,True
373,E12-06-114 Hall A,24,8.521,5.659,0.616,-1.37317495,1.8607811133523724,0.38193350264774883,15.000000000000009,True,True,,0.7450255000054431,2.203919084915236,0.14236131073885738,0.051278462383898236,-0.9164338287810726,0.22639581614280643,0.3727312382622194,0.0800603940233935,7.707708565181585,True
374,E12-06-114 Hall A,24,10.591,8.44,0.608,-0.791098587,0.8440122762251011,0.7865467923604307,15.000000000000009,True,True,,0.11688793273188398,2.8689828546356835,0.06721164093592477,0.029070236393255223,-0.7072435711804349,0.07072963653949256,0.018367771273139127,0.12309150180584598,3.6047335653286923,True
375,E12-06-114 Hall A,24,10.591,8.453,0.609,-0.91206632,1.2762768889257492,0.7619965902927204,15.000000000000009,True,True,,-0.48128158039619634,2.733980308883488,0.09179278225860865,0.0329466423400433,0.10792693608571295,0.23485223739484815,0.20573402679425964,0.2639704479954366,2.8072918087245347,True
376,E12-06-114 Hall A,24,10.591,8.481,0.611,-1.037086159,1.3232045066920122,0.701959073690359,15.000000000000009,True,True,,-0.4006677802166487,2.5420290111556056,0.12003551841759864,0.040303419185913875,0.3538728786103861,0.327763733206618,0.3216776774180052,0.3338497889952308,3.234133492813675,True
377,E12-06-114 Hall A,24,10.591,8.501,0.613,-1.163107259,1.0459341765090513,0.7951258479064309,15.000000000000009,True,True,,-0.08198327498629858,2.446963742754948,0.13304581812770283,0.03475579961693737,0.19197408826532694,0.2773504897389045,0.27717979088548594,0.2775211885923231,3.911066420225181,True
378,E12-06-114 Hall A,24,10.591,8.513,0.613,-1.328234507,0.8481451257893603,1.081276159982669,15.000000000000009,True,True,,0.28760497348122366,2.3363626884038844,0.17753001629092222,0.03269422489411767,-0.28276984203126443,0.3731541593695899,0.2820852133776411,0.46422310536153866,5.6768964239824475,True
